ParcelNumber,CurrentAssessedValue,OBJECTID,st_number,st_name,st_unit,LEGALDESCR,LOTSQFT
040303370,228400,50451022,1309,WERTLAND ST,D-5,UNIT D-5 WERTLAND CONDO,0
040303380,228400,50451023,1309,WERTLAND ST,D-6,UNIT D-6 WERTLAND CONDO,0
040303390,228400,50451024,1309,WERTLAND ST,D-7,UNIT D-7 WERTLAND CONDO,0
040303401,228400,50451025,1309,WERTLAND ST,D-8,UNIT D-8 WERTLAND CONDO,0
040303410,228400,50451026,1309,WERTLAND ST,D-9,UNIT D-9 WERTLAND CONDO,0
040303420,228400,50451027,1309,WERTLAND ST,D-10,UNIT D-10 WERTLAND CONDO,0
040303430,228400,50451028,1309,WERTLAND ST,D-11,UNIT D-11 WERTLAND CONDO,0
040303440,228400,50451029,1309,WERTLAND ST,D-12,UNIT D-12 WERTLAND CONDO,0
040303230,228400,50451030,1307,WERTLAND ST,C-1,UNIT C-1 WERTLAND CONDO,0
040303240,228400,50451031,1307,WERTLAND ST,C-2,UNIT C-2 WERTLAND CONDO,0
040303250,228400,50451032,1307,WERTLAND ST,C-3,UNIT C-3 WERTLAND CONDO,0
040303260,228400,50451033,1307,WERTLAND ST,C-4,UNIT C-4 WERTLAND CONDO,0
040303270,228400,50451034,1307,WERTLAND ST,C-5,UNIT C-5 WERTLAND CONDO,0
040303280,228400,50451035,1307,WERTLAND ST,C-6,UNIT C-6 WERTLAND CONDO,0
040303290,228400,50451036,1307,WERTLAND ST,C-7,UNIT C-7 WERTLAND CONDO,0
040303301,228400,50451037,1307,WERTLAND ST,C-8,UNIT C-8 WERTLAND CONDO,0
